timestamp        ,path                                 ,name,download (in secs),MB ,min,url
20191031 13:43:39,/home/biadmin/Music/20191031_djci.mp3,djci,12                ,91 ,99 ,https://media.deejay.it/2019/10/31/episodes/deejay_chiama_italia/20191031.mp3
20191031 13:43:45,/home/biadmin/Music/20191031_epcc.mp3,epcc,5                 ,45 ,50 ,https://media.deejay.it/2019/10/31/episodes/catteland/20191031.mp3
20191031 17:30:20,/home/biadmin/Music/20191031_niki.mp3,niki,16                ,72 ,79 ,https://media.deejay.it/2019/10/31/episodes/tropical_pizza/20191031.mp3
20191101 18:06:21,/home/biadmin/Music/20191101_djci.mp3,djci,14                ,89 ,97 ,https://media.deejay.it/2019/11/01/episodes/deejay_chiama_italia/20191101.mp3
20191101 18:06:29,/home/biadmin/Music/20191101_epcc.mp3,epcc,8                 ,45 ,49 ,https://media.deejay.it/2019/11/01/episodes/catteland/20191101.mp3
20191101 18:06:41,/home/biadmin/Music/20191101_niki.mp3,niki,11                ,70 ,77 ,https://media.deejay.it/2019/11/01/episodes/tropical_pizza/20191101.mp3
20191103 16:56:42,/home/biadmin/Music/20191102_djfc.mp3,djfc,10                ,52 ,57 ,https://media.deejay.it/2019/11/02/episodes/deejay_football_club/20191102.mp3
20191103 16:56:52,/home/biadmin/Music/20191103_djtc.mp3,djtc,10                ,47 ,51 ,https://media.deejay.it/2019/11/03/episodes/deejay_training_center/20191103.mp3
20191104 10:02:09,/home/biadmin/Music/20191104_cr31.mp3,cr31,38                ,76 ,84 ,https://media.deejay.it/2019/11/04/episodes/chiamate_roma_triuno_triuno/20191104.mp3
20191104 12:24:58,/home/biadmin/Music/20191104_djci.mp3,djci,14                ,85 ,93 ,https://media.deejay.it/2019/11/04/episodes/deejay_chiama_italia/20191104.mp3
20191104 14:19:38,/home/biadmin/Music/20191104_epcc.mp3,epcc,10                ,42 ,46 ,https://media.deejay.it/2019/11/04/episodes/catteland/20191104.mp3
20191105 08:42:34,/home/biadmin/Music/20191104_niki.mp3,niki,13                ,66 ,72 ,https://media.deejay.it/2019/11/04/episodes/tropical_pizza/20191104.mp3
20191105 10:58:15,/home/biadmin/Music/20191105_cr31.mp3,cr31,13                ,79 ,86 ,https://media.deejay.it/2019/11/05/episodes/chiamate_roma_triuno_triuno/20191105.mp3
20191105 12:17:46,/home/biadmin/Music/20191105_djci.mp3,djci,16                ,82 ,90 ,https://media.deejay.it/2019/11/05/episodes/deejay_chiama_italia/20191105.mp3
20191105 14:57:57,/home/biadmin/Music/20191105_epcc.mp3,epcc,10                ,42 ,46 ,https://media.deejay.it/2019/11/05/episodes/catteland/20191105.mp3
20191105 15:02:50,/home/biadmin/Music/20190408_epcc.mp3,epcc,6                 ,39 ,43 ,https://media.deejay.it/legacy/audio/catteland/20190408.mp3
20191105 15:02:57,/home/biadmin/Music/20190409_epcc.mp3,epcc,6                 ,40 ,44 ,https://media.deejay.it/legacy/audio/catteland/20190409.mp3
20191105 15:03:03,/home/biadmin/Music/20190410_epcc.mp3,epcc,5                 ,38 ,42 ,https://media.deejay.it/legacy/audio/catteland/20190410.mp3
20191105 15:03:10,/home/biadmin/Music/20190411_epcc.mp3,epcc,6                 ,39 ,42 ,https://media.deejay.it/legacy/audio/catteland/20190411.mp3
20191105 15:03:16,/home/biadmin/Music/20190412_epcc.mp3,epcc,5                 ,41 ,44 ,https://media.deejay.it/legacy/audio/catteland/20190412.mp3
20191105 15:03:22,/home/biadmin/Music/20190415_epcc.mp3,epcc,5                 ,40 ,44 ,https://media.deejay.it/legacy/audio/catteland/20190415.mp3
20191105 15:03:29,/home/biadmin/Music/20190416_epcc.mp3,epcc,6                 ,42 ,47 ,https://media.deejay.it/legacy/audio/catteland/20190416.mp3
20191105 15:03:36,/home/biadmin/Music/20190417_epcc.mp3,epcc,6                 ,42 ,46 ,https://media.deejay.it/legacy/audio/catteland/20190417.mp3
20191105 15:03:44,/home/biadmin/Music/20190418_epcc.mp3,epcc,7                 ,42 ,46 ,https://media.deejay.it/legacy/audio/catteland/20190418.mp3
20191105 15:03:51,/home/biadmin/Music/20190419_epcc.mp3,epcc,6                 ,41 ,45 ,https://media.deejay.it/legacy/audio/catteland/20190419.mp3
20191105 15:04:05,/home/biadmin/Music/20190429_epcc.mp3,epcc,8                 ,47 ,51 ,https://media.deejay.it/legacy/audio/catteland/20190429.mp3
20191105 15:04:11,/home/biadmin/Music/20190430_epcc.mp3,epcc,6                 ,46 ,50 ,https://media.deejay.it/legacy/audio/catteland/20190430.mp3
20191106 08:32:46,/home/biadmin/Music/20191105_niki.mp3,niki,9                 ,68 ,74 ,https://media.deejay.it/2019/11/05/episodes/tropical_pizza/20191105.mp3
20191106 09:52:15,/home/biadmin/Music/20191106_cr31.mp3,cr31,10                ,79 ,87 ,https://media.deejay.it/2019/11/06/episodes/chiamate_roma_triuno_triuno/20191106.mp3
20191106 12:28:21,/home/biadmin/Music/20191106_djci.mp3,djci,11                ,82 ,90 ,https://media.deejay.it/2019/11/06/episodes/deejay_chiama_italia/20191106.mp3
20191106 14:09:25,/home/biadmin/Music/20191106_epcc.mp3,epcc,6                 ,40 ,44 ,https://media.deejay.it/2019/11/06/episodes/catteland/20191106.mp3
20191106 17:47:38,/home/biadmin/Music/20191106_niki.mp3,niki,12                ,65 ,72 ,https://media.deejay.it/2019/11/06/episodes/tropical_pizza/20191106.mp3
20191107 09:39:32,/home/biadmin/Music/20191107_cr31.mp3,cr31,14                ,99 ,108,https://media.deejay.it/2019/11/07/episodes/chiamate_roma_triuno_triuno/20191107.mp3
20191107 12:21:58,/home/biadmin/Music/20191107_djci.mp3,djci,14                ,82 ,90 ,https://media.deejay.it/2019/11/07/episodes/deejay_chiama_italia/20191107.mp3
20191107 14:09:41,/home/biadmin/Music/20191107_epcc.mp3,epcc,9                 ,40 ,44 ,https://media.deejay.it/2019/11/07/episodes/catteland/20191107.mp3
20191108 09:37:06,/home/biadmin/Music/20191107_niki.mp3,niki,9                 ,63 ,69 ,https://media.deejay.it/2019/11/07/episodes/tropical_pizza/20191107.mp3
20191108 09:37:17,/home/biadmin/Music/20191108_cr31.mp3,cr31,10                ,78 ,86 ,https://media.deejay.it/2019/11/08/episodes/chiamate_roma_triuno_triuno/20191108.mp3
20191108 12:45:41,/home/biadmin/Music/20191108_djci.mp3,djci,14                ,81 ,89 ,https://media.deejay.it/2019/11/08/episodes/deejay_chiama_italia/20191108.mp3
20191108 16:33:36,/home/biadmin/Music/20191108_epcc.mp3,epcc,7                 ,39 ,43 ,https://media.deejay.it/2019/11/08/episodes/catteland/20191108.mp3
20191108 17:48:34,/home/biadmin/Music/20191108_niki.mp3,niki,15                ,62 ,68 ,https://media.deejay.it/2019/11/08/episodes/tropical_pizza/20191108.mp3
20191111 09:15:16,/home/biadmin/Music/20191109_djfc.mp3,djfc,11                ,46 ,50 ,https://media.deejay.it/2019/11/09/episodes/deejay_football_club/20191109.mp3
20191111 09:15:20,/home/biadmin/Music/20191110_djtc.mp3,djtc,4                 ,42 ,46 ,https://media.deejay.it/2019/11/10/episodes/deejay_training_center/20191110.mp3
20191111 11:50:21,/home/biadmin/Music/20191111_cr31.mp3,cr31,14                ,79 ,87 ,https://media.deejay.it/2019/11/11/episodes/chiamate_roma_triuno_triuno/20191111.mp3
20191111 12:39:24,/home/biadmin/Music/20191111_djci.mp3,djci,14                ,81 ,88 ,https://media.deejay.it/2019/11/11/episodes/deejay_chiama_italia/20191111.mp3
20191111 14:55:30,/home/biadmin/Music/20191111_epcc.mp3,epcc,10                ,40 ,44 ,https://media.deejay.it/2019/11/11/episodes/catteland/20191111.mp3
20191112 12:06:15,/home/biadmin/Music/20191112_cr31.mp3,cr31,2                 ,25 ,27 ,https://media.deejay.it/2019/11/12/episodes/chiamate_roma_triuno_triuno/20191112.mp3
20191112 12:52:41,/home/biadmin/Music/20191112_djci.mp3,djci,16                ,83 ,91 ,https://media.deejay.it/2019/11/12/episodes/deejay_chiama_italia/20191112.mp3
20191112 16:02:26,/home/biadmin/Music/20191112_epcc.mp3,epcc,6                 ,39 ,43 ,https://media.deejay.it/2019/11/12/episodes/catteland/20191112.mp3
20191112 17:20:51,/home/biadmin/Music/20191112_niki.mp3,niki,9                 ,64 ,70 ,https://media.deejay.it/2019/11/12/episodes/tropical_pizza/20191112.mp3
20191113 10:17:38,/home/biadmin/Music/20191113_cr31.mp3,cr31,11                ,79 ,86 ,https://media.deejay.it/2019/11/13/episodes/chiamate_roma_triuno_triuno/20191113.mp3
20191113 12:27:59,/home/biadmin/Music/20191113_djci.mp3,djci,13                ,83 ,91 ,https://media.deejay.it/2019/11/13/episodes/deejay_chiama_italia/20191113.mp3
20191113 14:54:50,/home/biadmin/Music/20191113_epcc.mp3,epcc,14                ,40 ,44 ,https://media.deejay.it/2019/11/13/episodes/catteland/20191113.mp3
20191113 17:58:25,/home/biadmin/Music/20191113_niki.mp3,niki,10                ,62 ,68 ,https://media.deejay.it/2019/11/13/episodes/tropical_pizza/20191113.mp3
20191114 09:57:59,/home/biadmin/Music/20191114_cr31.mp3,cr31,10                ,79 ,86 ,https://media.deejay.it/2019/11/14/episodes/chiamate_roma_triuno_triuno/20191114.mp3
20191114 12:28:12,/home/biadmin/Music/20191114_djci.mp3,djci,11                ,83 ,90 ,https://media.deejay.it/2019/11/14/episodes/deejay_chiama_italia/20191114.mp3
20191114 13:50:51,/home/biadmin/Music/20191114_epcc.mp3,epcc,6                 ,40 ,44 ,https://media.deejay.it/2019/11/14/episodes/catteland/20191114.mp3
20191115 08:43:15,/home/biadmin/Music/20191114_niki.mp3,niki,11                ,63 ,69 ,https://media.deejay.it/2019/11/14/episodes/tropical_pizza/20191114.mp3
20191115 09:54:07,/home/biadmin/Music/20191115_cr31.mp3,cr31,12                ,79 ,87 ,https://media.deejay.it/2019/11/15/episodes/chiamate_roma_triuno_triuno/20191115.mp3
20191115 13:48:54,/home/biadmin/Music/20191115_djci.mp3,djci,14                ,82 ,90 ,https://media.deejay.it/2019/11/15/episodes/deejay_chiama_italia/20191115.mp3
20191115 13:48:59,/home/biadmin/Music/20191115_epcc.mp3,epcc,4                 ,40 ,44 ,https://media.deejay.it/2019/11/15/episodes/catteland/20191115.mp3
20191115 17:32:21,/home/biadmin/Music/20191115_niki.mp3,niki,19                ,62 ,68 ,https://media.deejay.it/2019/11/15/episodes/tropical_pizza/20191115.mp3
20191116 14:47:18,/home/biadmin/Music/20191116_djfc.mp3,djfc,8                 ,48 ,53 ,https://media.deejay.it/2019/11/16/episodes/deejay_football_club/20191116.mp3
20191118 09:37:31,/home/biadmin/Music/20191117_djtc.mp3,djtc,10                ,41 ,45 ,https://media.deejay.it/2019/11/17/episodes/deejay_training_center/20191117.mp3
20191118 09:37:39,/home/biadmin/Music/20191118_cr31.mp3,cr31,7                 ,79 ,86 ,https://media.deejay.it/2019/11/18/episodes/chiamate_roma_triuno_triuno/20191118.mp3
20191118 13:55:29,/home/biadmin/Music/20191118_djci.mp3,djci,39                ,82 ,90 ,https://media.deejay.it/2019/11/18/episodes/deejay_chiama_italia/20191118.mp3
20191118 13:55:45,/home/biadmin/Music/20191118_epcc.mp3,epcc,16                ,40 ,44 ,https://media.deejay.it/2019/11/18/episodes/catteland/20191118.mp3
20191119 08:43:08,/home/biadmin/Music/20191118_niki.mp3,niki,14                ,65 ,71 ,https://media.deejay.it/2019/11/18/episodes/tropical_pizza/20191118.mp3
20191119 10:55:18,/home/biadmin/Music/20191119_cr31.mp3,cr31,13                ,78 ,86 ,https://media.deejay.it/2019/11/19/episodes/chiamate_roma_triuno_triuno/20191119.mp3
20191119 14:07:45,/home/biadmin/Music/20191119_djci.mp3,djci,12                ,82 ,90 ,https://media.deejay.it/2019/11/19/episodes/deejay_chiama_italia/20191119.mp3
20191119 14:07:49,/home/biadmin/Music/20191119_epcc.mp3,epcc,3                 ,40 ,44 ,https://media.deejay.it/2019/11/19/episodes/catteland/20191119.mp3
20191120 09:21:48,/home/biadmin/Music/20191119_niki.mp3,niki,9                 ,64 ,70 ,https://media.deejay.it/2019/11/19/episodes/tropical_pizza/20191119.mp3
20191120 12:31:38,/home/biadmin/Music/20191120_cr31.mp3,cr31,12                ,79 ,87 ,https://media.deejay.it/2019/11/20/episodes/chiamate_roma_triuno_triuno/20191120.mp3
20191120 12:31:53,/home/biadmin/Music/20191120_djci.mp3,djci,15                ,83 ,91 ,https://media.deejay.it/2019/11/20/episodes/deejay_chiama_italia/20191120.mp3
20191121 08:42:31,/home/biadmin/Music/20191120_epcc.mp3,epcc,11                ,41 ,45 ,https://media.deejay.it/2019/11/20/episodes/catteland/20191120.mp3
20191121 10:16:30,/home/biadmin/Music/20191121_cr31.mp3,cr31,12                ,78 ,85 ,https://media.deejay.it/2019/11/21/episodes/chiamate_roma_triuno_triuno/20191121.mp3
20191121 14:36:18,/home/biadmin/Music/20191121_djci.mp3,djci,13                ,80 ,87 ,https://media.deejay.it/2019/11/21/episodes/deejay_chiama_italia/20191121.mp3
20191121 14:36:22,/home/biadmin/Music/20191121_epcc.mp3,epcc,4                 ,40 ,44 ,https://media.deejay.it/2019/11/21/episodes/catteland/20191121.mp3
20191122 08:03:02,/home/biadmin/Music/20191121_niki.mp3,niki,8                 ,63 ,69 ,https://media.deejay.it/2019/11/21/episodes/tropical_pizza/20191121.mp3
20191122 10:25:52,/home/biadmin/Music/20191122_cr31.mp3,cr31,10                ,78 ,85 ,https://media.deejay.it/2019/11/22/episodes/chiamate_roma_triuno_triuno/20191122.mp3
20191122 13:59:07,/home/biadmin/Music/20191122_djci.mp3,djci,11                ,83 ,91 ,https://media.deejay.it/2019/11/22/episodes/deejay_chiama_italia/20191122.mp3
20191122 13:59:13,/home/biadmin/Music/20191122_epcc.mp3,epcc,5                 ,40 ,44 ,https://media.deejay.it/2019/11/22/episodes/catteland/20191122.mp3
20191125 10:19:12,/home/biadmin/Music/20191122_niki.mp3,niki,14                ,63 ,69 ,https://media.deejay.it/2019/11/22/episodes/tropical_pizza/20191122.mp3
20191125 10:19:19,/home/biadmin/Music/20191123_djfc.mp3,djfc,7                 ,49 ,54 ,https://media.deejay.it/2019/11/23/episodes/deejay_football_club/20191123.mp3
20191125 10:19:24,/home/biadmin/Music/20191124_djtc.mp3,djtc,4                 ,42 ,46 ,https://media.deejay.it/2019/11/24/episodes/deejay_training_center/20191124.mp3
20191125 10:19:32,/home/biadmin/Music/20191125_cr31.mp3,cr31,8                 ,81 ,88 ,https://media.deejay.it/2019/11/25/episodes/chiamate_roma_triuno_triuno/20191125.mp3
20191125 12:31:45,/home/biadmin/Music/20191125_djci.mp3,djci,13                ,82 ,90 ,https://media.deejay.it/2019/11/25/episodes/deejay_chiama_italia/20191125.mp3
20191125 17:16:50,/home/biadmin/Music/20191125_epcc.mp3,epcc,10                ,40 ,44 ,https://media.deejay.it/2019/11/25/episodes/catteland/20191125.mp3
20191125 17:16:58,/home/biadmin/Music/20191125_niki.mp3,niki,7                 ,61 ,67 ,https://media.deejay.it/2019/11/25/episodes/tropical_pizza/20191125.mp3
20191126 12:25:33,/home/biadmin/Music/20191126_cr31.mp3,cr31,14                ,81 ,88 ,https://media.deejay.it/2019/11/26/episodes/chiamate_roma_triuno_triuno/20191126.mp3
20191126 12:25:42,/home/biadmin/Music/20191126_djci.mp3,djci,9                 ,84 ,92 ,https://media.deejay.it/2019/11/26/episodes/deejay_chiama_italia/20191126.mp3
20191127 07:52:02,/home/biadmin/Music/20191126_epcc.mp3,epcc,5                 ,40 ,43 ,https://media.deejay.it/2019/11/26/episodes/catteland/20191126.mp3
20191127 07:52:13,/home/biadmin/Music/20191126_niki.mp3,niki,10                ,68 ,74 ,https://media.deejay.it/2019/11/26/episodes/tropical_pizza/20191126.mp3
20191127 14:23:45,/home/biadmin/Music/20191127_cr31.mp3,cr31,11                ,86 ,95 ,https://media.deejay.it/2019/11/27/episodes/chiamate_roma_triuno_triuno/20191127.mp3
20191127 14:23:56,/home/biadmin/Music/20191127_djci.mp3,djci,10                ,85 ,94 ,https://media.deejay.it/2019/11/27/episodes/deejay_chiama_italia/20191127.mp3
20191127 14:24:01,/home/biadmin/Music/20191127_epcc.mp3,epcc,4                 ,39 ,43 ,https://media.deejay.it/2019/11/27/episodes/catteland/20191127.mp3
20191128 08:52:37,/home/biadmin/Music/20191127_niki.mp3,niki,9                 ,65 ,71 ,https://media.deejay.it/2019/11/27/episodes/tropical_pizza/20191127.mp3
20191128 12:15:19,/home/biadmin/Music/20191128_cr31.mp3,cr31,10                ,81 ,89 ,https://media.deejay.it/2019/11/28/episodes/chiamate_roma_triuno_triuno/20191128.mp3
20191128 13:41:18,/home/biadmin/Music/20191128_djci.mp3,djci,11                ,82 ,89 ,https://media.deejay.it/2019/11/28/episodes/deejay_chiama_italia/20191128.mp3
20191128 13:41:24,/home/biadmin/Music/20191128_epcc.mp3,epcc,5                 ,40 ,44 ,https://media.deejay.it/2019/11/28/episodes/catteland/20191128.mp3
20191129 10:29:29,/home/biadmin/Music/20191129_cr31.mp3,cr31,9                 ,80 ,88 ,https://media.deejay.it/2019/11/29/episodes/chiamate_roma_triuno_triuno/20191129.mp3
20191129 13:06:41,/home/biadmin/Music/20191129_djci.mp3,djci,34                ,83 ,91 ,https://media.deejay.it/2019/11/29/episodes/deejay_chiama_italia/20191129.mp3
20191129 13:24:06,/home/biadmin/Music/20191129_epcc.mp3,epcc,18                ,40 ,44 ,https://media.deejay.it/2019/11/29/episodes/catteland/20191129.mp3
20191129 17:28:26,/home/biadmin/Music/20191129_niki.mp3,niki,18                ,56 ,61 ,https://media.deejay.it/2019/11/29/episodes/tropical_pizza/20191129.mp3
20191130 15:00:52,/home/biadmin/Music/20191130_djfc.mp3,djfc,7                 ,53 ,58 ,https://media.deejay.it/2019/11/30/episodes/deejay_football_club/20191130.mp3
20191202 08:40:58,/home/biadmin/Music/20191201_djtc.mp3,djtc,8                 ,42 ,46 ,https://media.deejay.it/2019/12/01/episodes/deejay_training_center/20191201.mp3
20191202 18:17:05,/home/biadmin/Music/20191202_cr31.mp3,cr31,12                ,79 ,87 ,https://media.deejay.it/2019/12/02/episodes/chiamate_roma_triuno_triuno/20191202.mp3
20191202 18:17:20,/home/biadmin/Music/20191202_djci.mp3,djci,14                ,86 ,95 ,https://media.deejay.it/2019/12/02/episodes/deejay_chiama_italia/20191202.mp3
20191202 18:17:26,/home/biadmin/Music/20191202_epcc.mp3,epcc,6                 ,43 ,47 ,https://media.deejay.it/2019/12/02/episodes/catteland/20191202.mp3
20191203 10:49:02,/home/biadmin/Music/20191203_cr31.mp3,cr31,10                ,79 ,86 ,https://media.deejay.it/2019/12/03/episodes/chiamate_roma_triuno_triuno/20191203.mp3
20191203 13:46:21,/home/biadmin/Music/20191203_djci.mp3,djci,10                ,90 ,99 ,https://media.deejay.it/2019/12/03/episodes/deejay_chiama_italia/20191203.mp3
20191203 13:46:27,/home/biadmin/Music/20191203_epcc.mp3,epcc,5                 ,42 ,46 ,https://media.deejay.it/2019/12/03/episodes/catteland/20191203.mp3
20191203 17:23:16,/home/biadmin/Music/20191203_niki.mp3,niki,29                ,70 ,77 ,https://media.deejay.it/2019/12/03/episodes/tropical_pizza/20191203.mp3
20191204 10:18:02,/home/biadmin/Music/20191204_cr31.mp3,cr31,11                ,79 ,87 ,https://media.deejay.it/2019/12/04/episodes/chiamate_roma_triuno_triuno/20191204.mp3
20191204 13:44:26,/home/biadmin/Music/20191204_djci.mp3,djci,16                ,85 ,93 ,https://media.deejay.it/2019/12/04/episodes/deejay_chiama_italia/20191204.mp3
20191204 13:44:33,/home/biadmin/Music/20191204_epcc.mp3,epcc,6                 ,42 ,46 ,https://media.deejay.it/2019/12/04/episodes/catteland/20191204.mp3
20191204 17:24:03,/home/biadmin/Music/20191204_niki.mp3,niki,10                ,67 ,73 ,https://media.deejay.it/2019/12/04/episodes/tropical_pizza/20191204.mp3
20191205 13:02:16,/home/biadmin/Music/20191205_cr31.mp3,cr31,10                ,79 ,86 ,https://media.deejay.it/2019/12/05/episodes/chiamate_roma_triuno_triuno/20191205.mp3
20191205 13:02:26,/home/biadmin/Music/20191205_djci.mp3,djci,10                ,83 ,91 ,https://media.deejay.it/2019/12/05/episodes/deejay_chiama_italia/20191205.mp3
20191205 14:51:38,/home/biadmin/Music/20191205_epcc.mp3,epcc,5                 ,39 ,43 ,https://media.deejay.it/2019/12/05/episodes/catteland/20191205.mp3
20191206 09:17:36,/home/biadmin/Music/20191205_niki.mp3,niki,9                 ,64 ,70 ,https://media.deejay.it/2019/12/05/episodes/tropical_pizza/20191205.mp3
20191206 10:41:38,/home/biadmin/Music/20191206_cr31.mp3,cr31,7                 ,80 ,88 ,https://media.deejay.it/2019/12/06/episodes/chiamate_roma_triuno_triuno/20191206.mp3
20191206 14:23:00,/home/biadmin/Music/20191206_djci.mp3,djci,8                 ,84 ,92 ,https://media.deejay.it/2019/12/06/episodes/deejay_chiama_italia/20191206.mp3
20191206 14:23:04,/home/biadmin/Music/20191206_epcc.mp3,epcc,3                 ,39 ,42 ,https://media.deejay.it/2019/12/06/episodes/catteland/20191206.mp3
20191206 17:21:05,/home/biadmin/Music/20191206_niki.mp3,niki,6                 ,63 ,69 ,https://media.deejay.it/2019/12/06/episodes/tropical_pizza/20191206.mp3
20191209 09:32:50,/home/biadmin/Music/20191207_djfc.mp3,djfc,10                ,50 ,55 ,https://media.deejay.it/2019/12/07/episodes/deejay_football_club/20191207.mp3
20191209 09:32:55,/home/biadmin/Music/20191208_djtc.mp3,djtc,4                 ,42 ,46 ,https://media.deejay.it/2019/12/08/episodes/deejay_training_center/20191208.mp3
20191209 12:17:02,/home/biadmin/Music/20191209_cr31.mp3,cr31,8                 ,80 ,88 ,https://media.deejay.it/2019/12/09/episodes/chiamate_roma_triuno_triuno/20191209.mp3
20191209 13:49:04,/home/biadmin/Music/20191209_djci.mp3,djci,9                 ,86 ,94 ,https://media.deejay.it/2019/12/09/episodes/deejay_chiama_italia/20191209.mp3
20191209 13:49:08,/home/biadmin/Music/20191209_epcc.mp3,epcc,4                 ,43 ,48 ,https://media.deejay.it/2019/12/09/episodes/catteland/20191209.mp3
20191210 09:59:35,/home/biadmin/Music/20191209_niki.mp3,niki,11                ,66 ,73 ,https://media.deejay.it/2019/12/09/episodes/tropical_pizza/20191209.mp3
20191210 12:27:09,/home/biadmin/Music/20191210_djci.mp3,djci,14                ,85 ,94 ,https://media.deejay.it/2019/12/10/episodes/deejay_chiama_italia/20191210.mp3
20191210 15:33:57,/home/biadmin/Music/20191210_epcc.mp3,epcc,5                 ,41 ,44 ,https://media.deejay.it/2019/12/10/episodes/catteland/20191210.mp3
20191210 16:46:31,/home/biadmin/Music/20191210_cr31.mp3,cr31,14                ,105,115,https://media.deejay.it/2019/12/10/episodes/chiamate_roma_triuno_triuno/20191210.mp3
20191211 09:17:49,/home/biadmin/Music/20191210_niki.mp3,niki,10                ,67 ,74 ,https://media.deejay.it/2019/12/10/episodes/tropical_pizza/20191210.mp3
20191211 10:25:20,/home/biadmin/Music/20191211_cr31.mp3,cr31,14                ,79 ,87 ,https://media.deejay.it/2019/12/11/episodes/chiamate_roma_triuno_triuno/20191211.mp3
20191211 14:50:11,/home/biadmin/Music/20191211_djci.mp3,djci,11                ,84 ,92 ,https://media.deejay.it/2019/12/11/episodes/deejay_chiama_italia/20191211.mp3
20191211 14:50:16,/home/biadmin/Music/20191211_epcc.mp3,epcc,5                 ,41 ,45 ,https://media.deejay.it/2019/12/11/episodes/catteland/20191211.mp3
20191212 10:53:38,/home/biadmin/Music/20191211_niki.mp3,niki,8                 ,65 ,71 ,https://media.deejay.it/2019/12/11/episodes/tropical_pizza/20191211.mp3
20191212 10:53:45,/home/biadmin/Music/20191212_cr31.mp3,cr31,7                 ,79 ,86 ,https://media.deejay.it/2019/12/12/episodes/chiamate_roma_triuno_triuno/20191212.mp3
20191212 13:03:44,/home/biadmin/Music/20191212_djci.mp3,djci,8                 ,83 ,91 ,https://media.deejay.it/2019/12/12/episodes/deejay_chiama_italia/20191212.mp3
20191212 14:20:16,/home/biadmin/Music/20191212_epcc.mp3,epcc,4                 ,41 ,45 ,https://media.deejay.it/2019/12/12/episodes/catteland/20191212.mp3
20191213 08:51:24,/home/biadmin/Music/20191212_niki.mp3,niki,9                 ,63 ,70 ,https://media.deejay.it/2019/12/12/episodes/tropical_pizza/20191212.mp3
20191213 13:41:55,/home/biadmin/Music/20191213_cr31.mp3,cr31,10                ,78 ,85 ,https://media.deejay.it/2019/12/13/episodes/chiamate_roma_triuno_triuno/20191213.mp3
20191213 13:42:07,/home/biadmin/Music/20191213_djci.mp3,djci,11                ,83 ,91 ,https://media.deejay.it/2019/12/13/episodes/deejay_chiama_italia/20191213.mp3
20191213 13:42:12,/home/biadmin/Music/20191213_epcc.mp3,epcc,5                 ,39 ,43 ,https://media.deejay.it/2019/12/13/episodes/catteland/20191213.mp3
20191213 21:00:32,/home/biadmin/Music/20191213_niki.mp3,niki,10                ,61 ,67 ,https://media.deejay.it/2019/12/13/episodes/tropical_pizza/20191213.mp3
20191216 08:56:19,/home/biadmin/Music/20191214_djfc.mp3,djfc,6                 ,51 ,56 ,https://media.deejay.it/2019/12/14/episodes/deejay_football_club/20191214.mp3
20191216 12:44:20,/home/biadmin/Music/20191216_cr31.mp3,cr31,7                 ,81 ,89 ,https://media.deejay.it/2019/12/16/episodes/chiamate_roma_triuno_triuno/20191216.mp3
20191216 12:44:28,/home/biadmin/Music/20191216_djci.mp3,djci,8                 ,88 ,97 ,https://media.deejay.it/2019/12/16/episodes/deejay_chiama_italia/20191216.mp3
20191216 14:56:31,/home/biadmin/Music/20191216_epcc.mp3,epcc,4                 ,44 ,48 ,https://media.deejay.it/2019/12/16/episodes/catteland/20191216.mp3
20191217 11:17:01,/home/biadmin/Music/20191217_cr31.mp3,cr31,7                 ,82 ,90 ,https://media.deejay.it/2019/12/17/episodes/chiamate_roma_triuno_triuno/20191217.mp3
20191217 14:37:36,/home/biadmin/Music/20191217_djci.mp3,djci,8                 ,87 ,96 ,https://media.deejay.it/2019/12/17/episodes/deejay_chiama_italia/20191217.mp3
20191217 14:37:40,/home/biadmin/Music/20191217_epcc.mp3,epcc,4                 ,44 ,48 ,https://media.deejay.it/2019/12/17/episodes/catteland/20191217.mp3
20191218 09:41:17,/home/biadmin/Music/20191217_niki.mp3,niki,11                ,67 ,74 ,https://media.deejay.it/2019/12/17/episodes/tropical_pizza/20191217.mp3
20191219 09:57:30,/home/biadmin/Music/20191219_cr31.mp3,cr31,10                ,83 ,91 ,https://media.deejay.it/2019/12/19/episodes/chiamate_roma_triuno_triuno/20191219.mp3
20191220 08:40:18,/home/biadmin/Music/20191219_djci.mp3,djci,8                 ,87 ,95 ,https://media.deejay.it/2019/12/19/episodes/deejay_chiama_italia/20191219.mp3
20191220 08:40:22,/home/biadmin/Music/20191219_epcc.mp3,epcc,4                 ,42 ,46 ,https://media.deejay.it/2019/12/19/episodes/catteland/20191219.mp3
20191220 08:40:29,/home/biadmin/Music/20191219_niki.mp3,niki,7                 ,67 ,74 ,https://media.deejay.it/2019/12/19/episodes/tropical_pizza/20191219.mp3
20191220 09:50:36,/home/biadmin/Music/20191220_cr31.mp3,cr31,7                 ,80 ,87 ,https://media.deejay.it/2019/12/20/episodes/chiamate_roma_triuno_triuno/20191220.mp3
20191220 12:28:47,/home/biadmin/Music/20191220_djci.mp3,djci,11                ,86 ,95 ,https://media.deejay.it/2019/12/20/episodes/deejay_chiama_italia/20191220.mp3
20191220 15:11:16,/home/biadmin/Music/20191220_epcc.mp3,epcc,4                 ,43 ,47 ,https://media.deejay.it/2019/12/20/episodes/catteland/20191220.mp3
