timestamp,path,name,download (in secs),MB,min,url
20200130 16:45:36,/home/biadmin/Music/20190314_epcc.mp3,epcc,7,40,44,https://media.deejay.it/legacy/audio/catteland/20190314.mp3
20200130 16:45:43,/home/biadmin/Music/20190315_epcc.mp3,epcc,7,40,44,https://media.deejay.it/legacy/audio/catteland/20190315.mp3
20200130 16:45:51,/home/biadmin/Music/20190318_epcc.mp3,epcc,7,42,46,https://media.deejay.it/legacy/audio/catteland/20190318.mp3
20200130 16:45:59,/home/biadmin/Music/20190319_epcc.mp3,epcc,6,40,44,https://media.deejay.it/legacy/audio/catteland/20190319.mp3
20200130 16:46:08,/home/biadmin/Music/20190320_epcc.mp3,epcc,7,40,44,https://media.deejay.it/legacy/audio/catteland/20190320.mp3
20200130 16:46:16,/home/biadmin/Music/20190321_epcc.mp3,epcc,7,40,44,https://media.deejay.it/legacy/audio/catteland/20190321.mp3
20200130 16:46:24,/home/biadmin/Music/20190322_epcc.mp3,epcc,6,40,44,https://media.deejay.it/legacy/audio/catteland/20190322.mp3
20200130 16:46:33,/home/biadmin/Music/20190325_epcc.mp3,epcc,7,44,49,https://media.deejay.it/legacy/audio/catteland/20190325.mp3
20200130 16:46:42,/home/biadmin/Music/20190326_epcc.mp3,epcc,8,45,49,https://media.deejay.it/legacy/audio/catteland/20190326.mp3
20200130 16:46:50,/home/biadmin/Music/20190327_epcc.mp3,epcc,7,43,47,https://media.deejay.it/legacy/audio/catteland/20190327.mp3
20200130 16:46:58,/home/biadmin/Music/20190328_epcc.mp3,epcc,7,42,47,https://media.deejay.it/legacy/audio/catteland/20190328.mp3
20200130 16:47:06,/home/biadmin/Music/20190329_epcc.mp3,epcc,7,42,46,https://media.deejay.it/legacy/audio/catteland/20190329.mp3
20191001 11:36:32,/home/biadmin/Music/20190501_epcc.mp3,epcc,5,48,53,https://media.deejay.it/legacy/audio/catteland/20190501.mp3
20191001 11:36:46,/home/biadmin/Music/20190502_epcc.mp3,epcc,3,43,47,https://media.deejay.it/legacy/audio/catteland/20190502.mp3
20191001 11:37:00,/home/biadmin/Music/20190503_epcc.mp3,epcc,3,42,46,https://media.deejay.it/legacy/audio/catteland/20190503.mp3
20191001 11:37:13,/home/biadmin/Music/20190506_epcc.mp3,epcc,2,40,44,https://media.deejay.it/legacy/audio/catteland/20190506.mp3
20191001 11:37:25,/home/biadmin/Music/20190507_epcc.mp3,epcc,2,39,43,https://media.deejay.it/legacy/audio/catteland/20190507.mp3
20191001 11:37:38,/home/biadmin/Music/20190508_epcc.mp3,epcc,2,41,45,https://media.deejay.it/legacy/audio/catteland/20190508.mp3
20191001 11:37:51,/home/biadmin/Music/20190509_epcc.mp3,epcc,2,40,43,https://media.deejay.it/legacy/audio/catteland/20190509.mp3
20191001 11:38:04,/home/biadmin/Music/20190510_epcc.mp3,epcc,1,38,42,https://media.deejay.it/legacy/audio/catteland/20190510.mp3
20191001 11:38:16,/home/biadmin/Music/20190513_epcc.mp3,epcc,2,41,45,https://media.deejay.it/legacy/audio/catteland/20190513.mp3
20191001 11:38:34,/home/biadmin/Music/20190514_epcc.mp3,epcc,6,39,43,https://media.deejay.it/legacy/audio/catteland/20190514.mp3
20191001 11:38:47,/home/biadmin/Music/20190515_epcc.mp3,epcc,2,40,44,https://media.deejay.it/legacy/audio/catteland/20190515.mp3
20191001 11:38:59,/home/biadmin/Music/20190516_epcc.mp3,epcc,1,38,42,https://media.deejay.it/legacy/audio/catteland/20190516.mp3
20191001 11:39:12,/home/biadmin/Music/20190517_epcc.mp3,epcc,2,39,43,https://media.deejay.it/legacy/audio/catteland/20190517.mp3
20191001 11:39:24,/home/biadmin/Music/20190520_epcc.mp3,epcc,2,39,43,https://media.deejay.it/legacy/audio/catteland/20190520.mp3
20191001 11:39:37,/home/biadmin/Music/20190521_epcc.mp3,epcc,2,39,43,https://media.deejay.it/legacy/audio/catteland/20190521.mp3
20191001 11:39:50,/home/biadmin/Music/20190523_epcc.mp3,epcc,2,39,43,https://media.deejay.it/legacy/audio/catteland/20190523.mp3
20191001 11:40:03,/home/biadmin/Music/20190524_epcc.mp3,epcc,2,40,44,https://media.deejay.it/legacy/audio/catteland/20190524.mp3
20191001 11:40:16,/home/biadmin/Music/20190527_epcc.mp3,epcc,3,43,47,https://media.deejay.it/legacy/audio/catteland/20190527.mp3
20191001 11:40:30,/home/biadmin/Music/20190528_epcc.mp3,epcc,3,42,46,https://media.deejay.it/legacy/audio/catteland/20190528.mp3
20191001 11:40:44,/home/biadmin/Music/20190529_epcc.mp3,epcc,3,43,47,https://media.deejay.it/legacy/audio/catteland/20190529.mp3
20191001 11:40:57,/home/biadmin/Music/20190530_epcc.mp3,epcc,3,43,47,https://media.deejay.it/legacy/audio/catteland/20190530.mp3
20191105 15:02:50,/home/biadmin/Music/20190408_epcc.mp3,epcc,6,39,43,https://media.deejay.it/legacy/audio/catteland/20190408.mp3
20191105 15:02:57,/home/biadmin/Music/20190409_epcc.mp3,epcc,6,40,44,https://media.deejay.it/legacy/audio/catteland/20190409.mp3
20191105 15:03:03,/home/biadmin/Music/20190410_epcc.mp3,epcc,5,38,42,https://media.deejay.it/legacy/audio/catteland/20190410.mp3
20191105 15:03:10,/home/biadmin/Music/20190411_epcc.mp3,epcc,6,39,42,https://media.deejay.it/legacy/audio/catteland/20190411.mp3
20191105 15:03:16,/home/biadmin/Music/20190412_epcc.mp3,epcc,5,41,44,https://media.deejay.it/legacy/audio/catteland/20190412.mp3
20191105 15:03:22,/home/biadmin/Music/20190415_epcc.mp3,epcc,5,40,44,https://media.deejay.it/legacy/audio/catteland/20190415.mp3
20191105 15:03:29,/home/biadmin/Music/20190416_epcc.mp3,epcc,6,42,47,https://media.deejay.it/legacy/audio/catteland/20190416.mp3
20191105 15:03:36,/home/biadmin/Music/20190417_epcc.mp3,epcc,6,42,46,https://media.deejay.it/legacy/audio/catteland/20190417.mp3
20191105 15:03:44,/home/biadmin/Music/20190418_epcc.mp3,epcc,7,42,46,https://media.deejay.it/legacy/audio/catteland/20190418.mp3
20191105 15:03:51,/home/biadmin/Music/20190419_epcc.mp3,epcc,6,41,45,https://media.deejay.it/legacy/audio/catteland/20190419.mp3
20191105 15:04:05,/home/biadmin/Music/20190429_epcc.mp3,epcc,8,47,51,https://media.deejay.it/legacy/audio/catteland/20190429.mp3
20191105 15:04:11,/home/biadmin/Music/20190430_epcc.mp3,epcc,6,46,50,https://media.deejay.it/legacy/audio/catteland/20190430.mp3
20200113 08:33:45,/home/biadmin/Music/20200105_djtc.mp3,djtc,10,47,52,https://media.deejay.it/2020/01/05/episodes/deejay_training_center/20200105.mp3
20200113 08:34:07,/home/biadmin/Music/20200106_djci.mp3,djci,21,95,105,https://media.deejay.it/2020/01/06/episodes/deejay_chiama_italia/20200106.mp3
20200113 08:34:19,/home/biadmin/Music/20200106_epcc.mp3,epcc,11,46,51,https://media.deejay.it/2020/01/06/episodes/catteland/20200106.mp3
20200113 08:34:34,/home/biadmin/Music/20200106_niki.mp3,niki,15,73,80,https://media.deejay.it/2020/01/06/episodes/tropical_pizza/20200106.mp3
20200113 08:34:53,/home/biadmin/Music/20200107_cr31.mp3,cr31,19,91,100,https://media.deejay.it/2020/01/07/episodes/chiamate_roma_triuno_triuno/20200107.mp3
20200113 08:35:15,/home/biadmin/Music/20200107_djci.mp3,djci,21,96,105,https://media.deejay.it/2020/01/07/episodes/deejay_chiama_italia/20200107.mp3
20200113 08:35:24,/home/biadmin/Music/20200107_epcc.mp3,epcc,8,47,52,https://media.deejay.it/2020/01/07/episodes/catteland/20200107.mp3
20200113 08:35:36,/home/biadmin/Music/20200107_niki.mp3,niki,12,73,80,https://media.deejay.it/2020/01/07/episodes/tropical_pizza/20200107.mp3
20200113 08:35:59,/home/biadmin/Music/20200108_cr31.mp3,cr31,22,90,98,https://media.deejay.it/2020/01/08/episodes/chiamate_roma_triuno_triuno/20200108.mp3
20200113 08:36:16,/home/biadmin/Music/20200108_djci.mp3,djci,17,95,104,https://media.deejay.it/2020/01/08/episodes/deejay_chiama_italia/20200108.mp3
20200113 08:36:25,/home/biadmin/Music/20200108_epcc.mp3,epcc,9,47,52,https://media.deejay.it/2020/01/08/episodes/catteland/20200108.mp3
20200113 08:36:40,/home/biadmin/Music/20200108_niki.mp3,niki,14,74,81,https://media.deejay.it/2020/01/08/episodes/tropical_pizza/20200108.mp3
20200113 08:36:57,/home/biadmin/Music/20200109_cr31.mp3,cr31,16,88,96,https://media.deejay.it/2020/01/09/episodes/chiamate_roma_triuno_triuno/20200109.mp3
20200113 08:49:16,/home/biadmin/Music/20200109_djci.mp3,djci,739,92,101,https://media.deejay.it/2020/01/09/episodes/deejay_chiama_italia/20200109.mp3
20200113 08:49:24,/home/biadmin/Music/20200109_epcc.mp3,epcc,7,45,49,https://media.deejay.it/2020/01/09/episodes/catteland/20200109.mp3
20200113 08:49:36,/home/biadmin/Music/20200109_niki.mp3,niki,11,73,80,https://media.deejay.it/2020/01/09/episodes/tropical_pizza/20200109.mp3
20200113 08:49:48,/home/biadmin/Music/20200110_cr31.mp3,cr31,12,85,94,https://media.deejay.it/2020/01/10/episodes/chiamate_roma_triuno_triuno/20200110.mp3
20200113 08:49:57,/home/biadmin/Music/20200110_djci.mp3,djci,9,90,99,https://media.deejay.it/2020/01/10/episodes/deejay_chiama_italia/20200110.mp3
20200113 11:52:45,/home/biadmin/Music/20200113_cr31.mp3,cr31,17,82,90,https://media.deejay.it/2020/01/13/episodes/chiamate_roma_triuno_triuno/20200113.mp3
20200113 14:32:07,/home/biadmin/Music/20200113_djci.mp3,djci,29,88,96,https://media.deejay.it/2020/01/13/episodes/deejay_chiama_italia/20200113.mp3
20200113 14:32:21,/home/biadmin/Music/20200113_epcc.mp3,epcc,13,42,46,https://media.deejay.it/2020/01/13/episodes/catteland/20200113.mp3
20200114 08:32:13,/home/biadmin/Music/20200113_niki.mp3,niki,69,70,76,https://media.deejay.it/2020/01/13/episodes/tropical_pizza/20200113.mp3
20200114 11:16:43,/home/biadmin/Music/20200114_cr31.mp3,cr31,8,83,91,https://media.deejay.it/2020/01/14/episodes/chiamate_roma_triuno_triuno/20200114.mp3
20200114 13:16:09,/home/biadmin/Music/20200114_djci.mp3,djci,9,88,97,https://media.deejay.it/2020/01/14/episodes/deejay_chiama_italia/20200114.mp3
20200114 13:16:14,/home/biadmin/Music/20200114_epcc.mp3,epcc,5,43,48,https://media.deejay.it/2020/01/14/episodes/catteland/20200114.mp3
20200114 17:24:25,/home/biadmin/Music/20200114_niki.mp3,niki,9,71,78,https://media.deejay.it/2020/01/14/episodes/tropical_pizza/20200114.mp3
20200115 10:27:07,/home/biadmin/Music/20200115_cr31.mp3,cr31,10,82,89,https://media.deejay.it/2020/01/15/episodes/chiamate_roma_triuno_triuno/20200115.mp3
20200115 14:06:42,/home/biadmin/Music/20200115_djci.mp3,djci,11,87,96,https://media.deejay.it/2020/01/15/episodes/deejay_chiama_italia/20200115.mp3
20200115 14:06:47,/home/biadmin/Music/20200115_epcc.mp3,epcc,5,44,48,https://media.deejay.it/2020/01/15/episodes/catteland/20200115.mp3
20200116 08:37:36,/home/biadmin/Music/20200115_niki.mp3,niki,7,66,73,https://media.deejay.it/2020/01/15/episodes/tropical_pizza/20200115.mp3
20200116 12:23:05,/home/biadmin/Music/20200116_cr31.mp3,cr31,8,83,90,https://media.deejay.it/2020/01/16/episodes/chiamate_roma_triuno_triuno/20200116.mp3
20200116 13:05:44,/home/biadmin/Music/20200116_djci.mp3,djci,8,86,94,https://media.deejay.it/2020/01/16/episodes/deejay_chiama_italia/20200116.mp3
20200117 08:17:26,/home/biadmin/Music/20200116_epcc.mp3,epcc,5,42,46,https://media.deejay.it/2020/01/16/episodes/catteland/20200116.mp3
20200117 08:17:38,/home/biadmin/Music/20200116_niki.mp3,niki,11,72,79,https://media.deejay.it/2020/01/16/episodes/tropical_pizza/20200116.mp3
20200117 10:53:08,/home/biadmin/Music/20200117_cr31.mp3,cr31,10,81,89,https://media.deejay.it/2020/01/17/episodes/chiamate_roma_triuno_triuno/20200117.mp3
20200117 14:03:52,/home/biadmin/Music/20200117_djci.mp3,djci,14,86,94,https://media.deejay.it/2020/01/17/episodes/deejay_chiama_italia/20200117.mp3
20200117 14:04:00,/home/biadmin/Music/20200117_epcc.mp3,epcc,7,43,47,https://media.deejay.it/2020/01/17/episodes/catteland/20200117.mp3
20200118 14:07:10,/home/biadmin/Music/20200117_niki.mp3,niki,11,65,71,https://media.deejay.it/2020/01/17/episodes/tropical_pizza/20200117.mp3
20200118 14:07:17,/home/biadmin/Music/20200118_djfc.mp3,djfc,6,53,58,https://media.deejay.it/2020/01/18/episodes/deejay_football_club/20200118.mp3
20200120 08:56:19,/home/biadmin/Music/20200119_djtc.mp3,djtc,6,45,49,https://media.deejay.it/2020/01/19/episodes/deejay_training_center/20200119.mp3
20200120 14:36:32,/home/biadmin/Music/20200120_cr31.mp3,cr31,13,81,88,https://media.deejay.it/2020/01/20/episodes/chiamate_roma_triuno_triuno/20200120.mp3
20200120 14:36:45,/home/biadmin/Music/20200120_djci.mp3,djci,12,86,94,https://media.deejay.it/2020/01/20/episodes/deejay_chiama_italia/20200120.mp3
20200120 14:36:51,/home/biadmin/Music/20200120_epcc.mp3,epcc,6,43,47,https://media.deejay.it/2020/01/20/episodes/catteland/20200120.mp3
20200120 18:18:26,/home/biadmin/Music/20200120_niki.mp3,niki,9,70,77,https://media.deejay.it/2020/01/20/episodes/tropical_pizza/20200120.mp3
20200121 11:13:23,/home/biadmin/Music/20200121_cr31.mp3,cr31,8,80,88,https://media.deejay.it/2020/01/21/episodes/chiamate_roma_triuno_triuno/20200121.mp3
20200121 13:02:26,/home/biadmin/Music/20200121_djci.mp3,djci,8,89,98,https://media.deejay.it/2020/01/21/episodes/deejay_chiama_italia/20200121.mp3
20200121 17:23:32,/home/biadmin/Music/20200121_epcc.mp3,epcc,4,43,47,https://media.deejay.it/2020/01/21/episodes/catteland/20200121.mp3
20200121 17:23:48,/home/biadmin/Music/20200121_niki.mp3,niki,16,73,80,https://media.deejay.it/2020/01/21/episodes/tropical_pizza/20200121.mp3
20200122 12:21:42,/home/biadmin/Music/20200122_cr31.mp3,cr31,9,80,88,https://media.deejay.it/2020/01/22/episodes/chiamate_roma_triuno_triuno/20200122.mp3
20200122 12:21:54,/home/biadmin/Music/20200122_djci.mp3,djci,11,85,94,https://media.deejay.it/2020/01/22/episodes/deejay_chiama_italia/20200122.mp3
20200122 14:45:19,/home/biadmin/Music/20200122_epcc.mp3,epcc,5,45,49,https://media.deejay.it/2020/01/22/episodes/catteland/20200122.mp3
20200123 09:28:45,/home/biadmin/Music/20200122_niki.mp3,niki,9,70,76,https://media.deejay.it/2020/01/22/episodes/tropical_pizza/20200122.mp3
20200123 09:28:57,/home/biadmin/Music/20200123_cr31.mp3,cr31,11,82,90,https://media.deejay.it/2020/01/23/episodes/chiamate_roma_triuno_triuno/20200123.mp3
20200123 14:33:49,/home/biadmin/Music/20200123_djci.mp3,djci,10,85,94,https://media.deejay.it/2020/01/23/episodes/deejay_chiama_italia/20200123.mp3
20200123 14:33:55,/home/biadmin/Music/20200123_epcc.mp3,epcc,5,41,45,https://media.deejay.it/2020/01/23/episodes/catteland/20200123.mp3
20200124 10:13:09,/home/biadmin/Music/20200123_niki.mp3,niki,23,69,76,https://media.deejay.it/2020/01/23/episodes/tropical_pizza/20200123.mp3
20200124 10:13:35,/home/biadmin/Music/20200124_cr31.mp3,cr31,26,81,88,https://media.deejay.it/2020/01/24/episodes/chiamate_roma_triuno_triuno/20200124.mp3
20200124 13:36:29,/home/biadmin/Music/20200124_djci.mp3,djci,9,86,94,https://media.deejay.it/2020/01/24/episodes/deejay_chiama_italia/20200124.mp3
20200124 13:36:33,/home/biadmin/Music/20200124_epcc.mp3,epcc,3,41,45,https://media.deejay.it/2020/01/24/episodes/catteland/20200124.mp3
20200125 15:28:29,/home/biadmin/Music/20200124_niki.mp3,niki,10,67,73,https://media.deejay.it/2020/01/24/episodes/tropical_pizza/20200124.mp3
20200125 15:28:36,/home/biadmin/Music/20200125_djfc.mp3,djfc,6,54,59,https://media.deejay.it/2020/01/25/episodes/deejay_football_club/20200125.mp3
20200127 09:26:14,/home/biadmin/Music/20200126_djtc.mp3,djtc,6,44,48,https://media.deejay.it/2020/01/26/episodes/deejay_training_center/20200126.mp3
20200127 09:26:23,/home/biadmin/Music/20200127_cr31.mp3,cr31,9,87,95,https://media.deejay.it/2020/01/27/episodes/chiamate_roma_triuno_triuno/20200127.mp3
20200127 13:47:52,/home/biadmin/Music/20200127_djci.mp3,djci,10,91,100,https://media.deejay.it/2020/01/27/episodes/deejay_chiama_italia/20200127.mp3
20200127 13:47:57,/home/biadmin/Music/20200127_epcc.mp3,epcc,5,47,52,https://media.deejay.it/2020/01/27/episodes/catteland/20200127.mp3
20200128 09:56:44,/home/biadmin/Music/20200127_niki.mp3,niki,9,76,83,https://media.deejay.it/2020/01/27/episodes/tropical_pizza/20200127.mp3
20200128 09:56:56,/home/biadmin/Music/20200128_cr31.mp3,cr31,11,90,99,https://media.deejay.it/2020/01/28/episodes/chiamate_roma_triuno_triuno/20200128.mp3
20200128 12:38:11,/home/biadmin/Music/20200128_djci.mp3,djci,12,98,107,https://media.deejay.it/2020/01/28/episodes/deejay_chiama_italia/20200128.mp3
20200128 14:47:22,/home/biadmin/Music/20200128_epcc.mp3,epcc,5,48,53,https://media.deejay.it/2020/01/28/episodes/catteland/20200128.mp3
20200128 17:35:03,/home/biadmin/Music/20200128_niki.mp3,niki,17,77,84,https://media.deejay.it/2020/01/28/episodes/tropical_pizza/20200128.mp3
20200129 11:11:54,/home/biadmin/Music/20200129_cr31.mp3,cr31,13,86,94,https://media.deejay.it/2020/01/29/episodes/chiamate_roma_triuno_triuno/20200129.mp3
20200129 13:05:00,/home/biadmin/Music/20200129_djci.mp3,djci,11,93,102,https://media.deejay.it/2020/01/29/episodes/deejay_chiama_italia/20200129.mp3
20200129 16:15:10,/home/biadmin/Music/20200129_epcc.mp3,epcc,5,45,49,https://media.deejay.it/2020/01/29/episodes/catteland/20200129.mp3
20200129 17:26:07,/home/biadmin/Music/20200129_niki.mp3,niki,13,73,80,https://media.deejay.it/2020/01/29/episodes/tropical_pizza/20200129.mp3
20200130 10:28:16,/home/biadmin/Music/20200130_cr31.mp3,cr31,10,84,92,https://media.deejay.it/2020/01/30/episodes/chiamate_roma_triuno_triuno/20200130.mp3
20200130 12:38:29,/home/biadmin/Music/20200130_djci.mp3,djci,11,90,98,https://media.deejay.it/2020/01/30/episodes/deejay_chiama_italia/20200130.mp3
20200130 14:18:29,/home/biadmin/Music/20200130_epcc.mp3,epcc,6,48,53,https://media.deejay.it/2020/01/30/episodes/catteland/20200130.mp3
20200131 08:57:07,/home/biadmin/Music/20200130_niki.mp3,niki,14,73,80,https://media.deejay.it/2020/01/30/episodes/tropical_pizza/20200130.mp3
20200131 09:46:07,/home/biadmin/Music/20200131_cr31.mp3,cr31,21,85,94,https://media.deejay.it/2020/01/31/episodes/chiamate_roma_triuno_triuno/20200131.mp3
20200131 13:45:22,/home/biadmin/Music/20200131_djci.mp3,djci,23,92,101,https://media.deejay.it/2020/01/31/episodes/deejay_chiama_italia/20200131.mp3
20200131 13:45:28,/home/biadmin/Music/20200131_epcc.mp3,epcc,6,47,52,https://media.deejay.it/2020/01/31/episodes/catteland/20200131.mp3
20200131 23:06:42,/home/biadmin/Music/20200131_niki.mp3,niki,11,70,77,https://media.deejay.it/2020/01/31/episodes/tropical_pizza/20200131.mp3
20200202 10:21:53,/home/biadmin/Music/20200201_djfc.mp3,djfc,11,58,63,https://media.deejay.it/2020/02/01/episodes/deejay_football_club/20200201.mp3
20200203 11:33:41,/home/biadmin/Music/20200202_djtc.mp3,djtc,5,43,47,https://media.deejay.it/2020/02/02/episodes/deejay_training_center/20200202.mp3
20200203 11:33:52,/home/biadmin/Music/20200203_cr31.mp3,cr31,10,82,90,https://media.deejay.it/2020/02/03/episodes/chiamate_roma_triuno_triuno/20200203.mp3
20200203 13:28:12,/home/biadmin/Music/20200203_djci.mp3,djci,12,96,105,https://media.deejay.it/2020/02/03/episodes/deejay_chiama_italia/20200203.mp3
20200203 13:28:19,/home/biadmin/Music/20200203_epcc.mp3,epcc,6,45,49,https://media.deejay.it/2020/02/03/episodes/catteland/20200203.mp3
20200203 17:28:30,/home/biadmin/Music/20200203_niki.mp3,niki,12,74,81,https://media.deejay.it/2020/02/03/episodes/tropical_pizza/20200203.mp3
20200204 10:58:12,/home/biadmin/Music/20200204_cr31.mp3,cr31,13,85,93,https://media.deejay.it/2020/02/04/episodes/chiamate_roma_triuno_triuno/20200204.mp3
20200204 12:28:45,/home/biadmin/Music/20200204_djci.mp3,djci,17,91,100,https://media.deejay.it/2020/02/04/episodes/deejay_chiama_italia/20200204.mp3
20200204 17:19:31,/home/biadmin/Music/20200204_epcc.mp3,epcc,10,44,49,https://media.deejay.it/2020/02/04/episodes/catteland/20200204.mp3
20200204 17:19:41,/home/biadmin/Music/20200204_niki.mp3,niki,9,74,81,https://media.deejay.it/2020/02/04/episodes/tropical_pizza/20200204.mp3
20200205 12:55:38,/home/biadmin/Music/20200205_cr31.mp3,cr31,12,82,90,https://media.deejay.it/2020/02/05/episodes/chiamate_roma_triuno_triuno/20200205.mp3
20200205 12:55:50,/home/biadmin/Music/20200205_djci.mp3,djci,12,91,100,https://media.deejay.it/2020/02/05/episodes/deejay_chiama_italia/20200205.mp3
20200205 15:55:55,/home/biadmin/Music/20200205_epcc.mp3,epcc,7,46,51,https://media.deejay.it/2020/02/05/episodes/catteland/20200205.mp3
20200206 08:44:37,/home/biadmin/Music/20200205_niki.mp3,niki,16,75,82,https://media.deejay.it/2020/02/05/episodes/tropical_pizza/20200205.mp3
20200206 11:34:23,/home/biadmin/Music/20200206_cr31.mp3,cr31,12,80,87,https://media.deejay.it/2020/02/06/episodes/chiamate_roma_triuno_triuno/20200206.mp3
20200206 13:07:06,/home/biadmin/Music/20200206_djci.mp3,djci,13,85,93,https://media.deejay.it/2020/02/06/episodes/deejay_chiama_italia/20200206.mp3
20200206 14:46:50,/home/biadmin/Music/20200206_epcc.mp3,epcc,10,44,48,https://media.deejay.it/2020/02/06/episodes/catteland/20200206.mp3
20200207 10:00:52,/home/biadmin/Music/20200206_niki.mp3,niki,15,67,74,https://media.deejay.it/2020/02/06/episodes/tropical_pizza/20200206.mp3
20200207 10:01:08,/home/biadmin/Music/20200207_cr31.mp3,cr31,15,80,88,https://media.deejay.it/2020/02/07/episodes/chiamate_roma_triuno_triuno/20200207.mp3
20200207 12:29:00,/home/biadmin/Music/20200207_djci.mp3,djci,13,82,90,https://media.deejay.it/2020/02/07/episodes/deejay_chiama_italia/20200207.mp3
20200207 15:02:45,/home/biadmin/Music/20200207_epcc.mp3,epcc,6,43,47,https://media.deejay.it/2020/02/07/episodes/catteland/20200207.mp3
20200210 09:31:30,/home/biadmin/Music/20200207_niki.mp3,niki,9,66,73,https://media.deejay.it/2020/02/07/episodes/tropical_pizza/20200207.mp3
20200210 09:31:39,/home/biadmin/Music/20200208_djfc.mp3,djfc,8,54,59,https://media.deejay.it/2020/02/08/episodes/deejay_football_club/20200208.mp3
20200210 09:31:50,/home/biadmin/Music/20200209_djtc.mp3,djtc,11,45,49,https://media.deejay.it/2020/02/09/episodes/deejay_training_center/20200209.mp3
